locus,supertype,pip_weighted_accessibility,total_pip,n_variants
rs10774034,Endo_2,0.02319507,0.30765479500000004,24
rs10774034,Endo_3,0.0099893855,0.30765479500000004,24
rs10774034,L2/3 IT_1,0.4339548,0.30765479500000004,24
rs10774034,L2/3 IT_10,0.55012655,0.30765479500000004,24
rs10774034,L2/3 IT_12,0.64138466,0.30765479500000004,24
rs10774034,L2/3 IT_13,0.7193018,0.30765479500000004,24
rs10774034,L2/3 IT_2,0.5262868,0.30765479500000004,24
rs10774034,L2/3 IT_3,0.8923216,0.30765479500000004,24
rs10774034,L2/3 IT_5,0.7163993,0.30765479500000004,24
rs10774034,L2/3 IT_6,0.5118121,0.30765479500000004,24
rs10774034,L2/3 IT_7,0.45353937,0.30765479500000004,24
rs10774034,L2/3 IT_8,0.5108625,0.30765479500000004,24
rs10774034,L4 IT_1,0.6908998,0.30765479500000004,24
rs10774034,L4 IT_2,0.5564207,0.30765479500000004,24
rs10774034,L4 IT_3,0.63743985,0.30765479500000004,24
rs10774034,L4 IT_4,0.7307111,0.30765479500000004,24
rs10774034,L5 ET_1,0.4744387,0.30765479500000004,24
rs10774034,L5 ET_2,0.4940676,0.30765479500000004,24
rs10774034,L5 IT_1,0.40483364,0.30765479500000004,24
rs10774034,L5 IT_2,0.5732368,0.30765479500000004,24
rs10774034,L5 IT_3,0.5427342,0.30765479500000004,24
rs10774034,L5 IT_5,0.78405917,0.30765479500000004,24
rs10774034,L5 IT_6,0.94011664,0.30765479500000004,24
rs10774034,L5 IT_7,0.7584826,0.30765479500000004,24
rs10774034,L5/6 NP_1,0.32601193,0.30765479500000004,24
rs10774034,L5/6 NP_2,0.45957637,0.30765479500000004,24
rs10774034,L5/6 NP_3,0.3429366,0.30765479500000004,24
rs10774034,L5/6 NP_4,0.2471381,0.30765479500000004,24
rs10774034,L5/6 NP_6,0.55004656,0.30765479500000004,24
rs10774034,L6 CT_1,0.26506752,0.30765479500000004,24
rs10774034,L6 CT_2,0.3571855,0.30765479500000004,24
rs10774034,L6 CT_3,0.5236787,0.30765479500000004,24
rs10774034,L6 CT_4,0.3740505,0.30765479500000004,24
rs10774034,L6 IT Car3_1,0.7122647,0.30765479500000004,24
rs10774034,L6 IT Car3_2,0.90339357,0.30765479500000004,24
rs10774034,L6 IT Car3_3,0.63779086,0.30765479500000004,24
rs10774034,L6 IT_1,0.58215725,0.30765479500000004,24
rs10774034,L6 IT_2,0.59089816,0.30765479500000004,24
rs10774034,L6b_1,0.5025358,0.30765479500000004,24
rs10774034,L6b_2,0.4090795,0.30765479500000004,24
rs10774034,L6b_3,0.76956856,0.30765479500000004,24
rs10774034,L6b_4,0.4438263,0.30765479500000004,24
rs10774034,L6b_5,0.5436166,0.30765479500000004,24
rs10774034,L6b_6,0.45137915,0.30765479500000004,24
rs10774034,Lamp5_1,0.14984566,0.30765479500000004,24
rs10774034,Lamp5_2,0.16122106,0.30765479500000004,24
rs10774034,Lamp5_3,0.24707663,0.30765479500000004,24
rs10774034,Lamp5_4,0.24203259,0.30765479500000004,24
rs10774034,Lamp5_5,0.21932872,0.30765479500000004,24
rs10774034,Lamp5_6,0.28261468,0.30765479500000004,24
rs10774034,Lamp5_Lhx6_1,0.21137998,0.30765479500000004,24
rs10774034,Lymphocyte,0.026396707,0.30765479500000004,24
rs10774034,Micro-PVM_1,0.019088462,0.30765479500000004,24
rs10774034,Micro-PVM_2,0.019569252,0.30765479500000004,24
rs10774034,Micro-PVM_2_1-SEAAD,0.06965708,0.30765479500000004,24
rs10774034,Micro-PVM_2_3-SEAAD,0.022478838,0.30765479500000004,24
rs10774034,Micro-PVM_3-SEAAD,0.022050176,0.30765479500000004,24
rs10774034,Micro-PVM_4-SEAAD,0.013024412,0.30765479500000004,24
rs10774034,Monocyte,0.24504782,0.30765479500000004,24
rs10774034,OPC_1,0.16671154,0.30765479500000004,24
rs10774034,OPC_2,0.091946915,0.30765479500000004,24
rs10774034,OPC_2_1-SEAAD,0.05873529,0.30765479500000004,24
rs10774034,OPC_2_2-SEAAD,0.13523427,0.30765479500000004,24
rs10774034,Oligo_1,0.02497471,0.30765479500000004,24
rs10774034,Oligo_2,0.020939175,0.30765479500000004,24
rs10774034,Oligo_2_1-SEAAD,0.029922144,0.30765479500000004,24
rs10774034,Oligo_3,0.013000449,0.30765479500000004,24
rs10774034,Oligo_4,0.017558137,0.30765479500000004,24
rs10774034,Pax6_1,0.42387143,0.30765479500000004,24
rs10774034,Pax6_2,0.50683576,0.30765479500000004,24
rs10774034,Pax6_3,0.5986062,0.30765479500000004,24
rs10774034,Pax6_4,0.53303033,0.30765479500000004,24
rs10774034,Pericyte_1,0.1291841,0.30765479500000004,24
rs10774034,Pericyte_2-SEAAD,0.084835164,0.30765479500000004,24
rs10774034,Pvalb_1,0.5535468,0.30765479500000004,24
rs10774034,Pvalb_10,0.8315368,0.30765479500000004,24
rs10774034,Pvalb_12,0.6419815,0.30765479500000004,24
rs10774034,Pvalb_13,0.6968965,0.30765479500000004,24
rs10774034,Pvalb_14,0.53174114,0.30765479500000004,24
rs10774034,Pvalb_15,0.6518337,0.30765479500000004,24
rs10774034,Pvalb_2,0.5966811,0.30765479500000004,24
rs10774034,Pvalb_3,0.6588237,0.30765479500000004,24
rs10774034,Pvalb_5,0.52704114,0.30765479500000004,24
rs10774034,Pvalb_6,0.5476682,0.30765479500000004,24
rs10774034,Pvalb_7,0.44118842,0.30765479500000004,24
rs10774034,Pvalb_8,0.33921376,0.30765479500000004,24
rs10774034,Pvalb_9,0.4356773,0.30765479500000004,24
rs10774034,SMC-SEAAD,0.002963792,0.30765479500000004,24
rs10774034,Sncg_1,0.26398414,0.30765479500000004,24
rs10774034,Sncg_2,0.38933173,0.30765479500000004,24
rs10774034,Sncg_3,0.3612115,0.30765479500000004,24
rs10774034,Sncg_4,0.4205915,0.30765479500000004,24
rs10774034,Sncg_5,0.34312612,0.30765479500000004,24
rs10774034,Sncg_6,0.37763348,0.30765479500000004,24
rs10774034,Sncg_8,0.3209263,0.30765479500000004,24
rs10774034,Sst Chodl_1,0.3759704,0.30765479500000004,24
rs10774034,Sst Chodl_2,0.3435677,0.30765479500000004,24
rs10774034,Sst_1,0.6209039,0.30765479500000004,24
rs10774034,Sst_10,0.29841843,0.30765479500000004,24
rs10774034,Sst_11,0.15178221,0.30765479500000004,24
rs10774034,Sst_12,0.4730167,0.30765479500000004,24
rs10774034,Sst_13,0.23368408,0.30765479500000004,24
rs10774034,Sst_19,0.17521864,0.30765479500000004,24
rs10774034,Sst_2,0.27007836,0.30765479500000004,24
rs10774034,Sst_20,0.18490644,0.30765479500000004,24
rs10774034,Sst_22,0.2281376,0.30765479500000004,24
rs10774034,Sst_23,0.2309311,0.30765479500000004,24
rs10774034,Sst_25,0.3288558,0.30765479500000004,24
rs10774034,Sst_3,0.20165858,0.30765479500000004,24
rs10774034,Sst_4,0.3316168,0.30765479500000004,24
rs10774034,Sst_5,0.27039164,0.30765479500000004,24
rs10774034,Sst_7,0.4139535,0.30765479500000004,24
rs10774034,Sst_9,0.41169083,0.30765479500000004,24
rs10774034,VLMC_1,0.0915672,0.30765479500000004,24
rs10774034,Vip_1,0.31236765,0.30765479500000004,24
rs10774034,Vip_11,0.47778732,0.30765479500000004,24
rs10774034,Vip_12,0.36548272,0.30765479500000004,24
rs10774034,Vip_13,0.5029644,0.30765479500000004,24
rs10774034,Vip_14,0.43979743,0.30765479500000004,24
rs10774034,Vip_15,0.5378143,0.30765479500000004,24
rs10774034,Vip_16,0.33657196,0.30765479500000004,24
rs10774034,Vip_18,0.33627763,0.30765479500000004,24
rs10774034,Vip_19,0.3698162,0.30765479500000004,24
rs10774034,Vip_2,0.44059166,0.30765479500000004,24
rs10774034,Vip_21,0.35445806,0.30765479500000004,24
rs10774034,Vip_23,0.36933112,0.30765479500000004,24
rs10774034,Vip_4,0.40450153,0.30765479500000004,24
rs10774034,Vip_5,0.58410573,0.30765479500000004,24
rs10774034,Vip_6,0.51083636,0.30765479500000004,24
rs10774034,Vip_9,0.43901676,0.30765479500000004,24
rs61920311,Astro_1,0.017530218,0.18835,4
rs61920311,Astro_2,0.025038239,0.18835,4
rs61920311,Astro_3,0.024795774,0.18835,4
rs61920311,Astro_4,0.04495761,0.18835,4
rs61920311,Astro_5,0.021876076,0.18835,4
rs61920311,Astro_6-SEAAD,0.026446959,0.18835,4
rs61920311,Chandelier_1,0.15509827,0.18835,4
rs61920311,Chandelier_2,0.15141094,0.18835,4
rs61920311,Endo_1,0.02476241,0.18835,4
rs61920311,Endo_2,0.017122269,0.18835,4
rs61920311,Endo_3,0.0,0.18835,4
rs61920311,L2/3 IT_1,0.17976229,0.18835,4
rs61920311,L2/3 IT_10,0.20165852,0.18835,4
rs61920311,L2/3 IT_12,0.19024539,0.18835,4
rs61920311,L2/3 IT_13,0.22723055,0.18835,4
rs61920311,L2/3 IT_2,0.14519401,0.18835,4
rs61920311,L2/3 IT_3,0.22801098,0.18835,4
rs61920311,L2/3 IT_5,0.19727018,0.18835,4
rs61920311,L2/3 IT_6,0.18180011,0.18835,4
rs61920311,L2/3 IT_7,0.15673542,0.18835,4
rs61920311,L2/3 IT_8,0.1894052,0.18835,4
rs61920311,L4 IT_1,0.16839561,0.18835,4
rs61920311,L4 IT_2,0.17328712,0.18835,4
rs61920311,L4 IT_3,0.18750824,0.18835,4
rs61920311,L4 IT_4,0.17276752,0.18835,4
rs61920311,L5 ET_1,0.24954487,0.18835,4
rs61920311,L5 ET_2,0.237332,0.18835,4
rs61920311,L5 IT_1,0.16794829,0.18835,4
rs61920311,L5 IT_2,0.18879965,0.18835,4
rs61920311,L5 IT_3,0.2051968,0.18835,4
rs61920311,L5 IT_5,0.22278501,0.18835,4
rs61920311,L5 IT_6,0.20667358,0.18835,4
rs61920311,L5 IT_7,0.22171001,0.18835,4
rs61920311,L5/6 NP_1,0.15244927,0.18835,4
rs61920311,L5/6 NP_2,0.15953428,0.18835,4
rs61920311,L5/6 NP_3,0.12719241,0.18835,4
rs61920311,L5/6 NP_4,0.12779257,0.18835,4
rs61920311,L5/6 NP_6,0.12401036,0.18835,4
rs61920311,L6 CT_1,0.1614391,0.18835,4
rs61920311,L6 CT_2,0.16921604,0.18835,4
rs61920311,L6 CT_3,0.17700659,0.18835,4
rs61920311,L6 CT_4,0.1577135,0.18835,4
rs61920311,L6 IT Car3_1,0.12418461,0.18835,4
rs61920311,L6 IT Car3_2,0.18141164,0.18835,4
rs61920311,L6 IT Car3_3,0.16448665,0.18835,4
rs61920311,L6 IT_1,0.16109806,0.18835,4
rs61920311,L6 IT_2,0.19992588,0.18835,4
rs61920311,L6b_1,0.13207167,0.18835,4
rs61920311,L6b_2,0.1693726,0.18835,4
rs61920311,L6b_3,0.10821343,0.18835,4
rs61920311,L6b_4,0.13057385,0.18835,4
rs61920311,L6b_5,0.14730428,0.18835,4
rs61920311,L6b_6,0.1812446,0.18835,4
rs61920311,Lamp5_1,0.1048909,0.18835,4
rs61920311,Lamp5_2,0.090352945,0.18835,4
rs61920311,Lamp5_3,0.09660887,0.18835,4
rs61920311,Lamp5_4,0.10301315,0.18835,4
rs61920311,Lamp5_5,0.1129345,0.18835,4
rs61920311,Lamp5_6,0.1223683,0.18835,4
rs61920311,Lamp5_Lhx6_1,0.12942961,0.18835,4
rs61920311,Lymphocyte,0.054027703,0.18835,4
rs61920311,Micro-PVM_1,0.038405105,0.18835,4
rs61920311,Micro-PVM_2,0.015442633,0.18835,4
rs61920311,Micro-PVM_2_1-SEAAD,0.059943113,0.18835,4
rs61920311,Micro-PVM_2_3-SEAAD,0.0189092,0.18835,4
rs61920311,Micro-PVM_3-SEAAD,0.021548148,0.18835,4
rs61920311,Micro-PVM_4-SEAAD,0.008722584,0.18835,4
rs61920311,Monocyte,0.018493006,0.18835,4
rs61920311,OPC_1,0.1532004,0.18835,4
rs61920311,OPC_2,0.07822814,0.18835,4
rs61920311,OPC_2_1-SEAAD,0.05626629,0.18835,4
rs61920311,OPC_2_2-SEAAD,0.0996652,0.18835,4
rs61920311,Oligo_1,0.046199076,0.18835,4
rs61920311,Oligo_2,0.027449638,0.18835,4
rs61920311,Oligo_2_1-SEAAD,0.018436788,0.18835,4
rs61920311,Oligo_3,0.019692233,0.18835,4
rs61920311,Oligo_4,0.025036847,0.18835,4
rs61920311,Pax6_1,0.15711336,0.18835,4
rs61920311,Pax6_2,0.12512167,0.18835,4
rs61920311,Pax6_3,0.28670105,0.18835,4
rs61920311,Pax6_4,0.1694108,0.18835,4
rs61920311,Pericyte_1,0.04330143,0.18835,4
rs61920311,Pericyte_2-SEAAD,0.0,0.18835,4
rs61920311,Pvalb_1,0.17966646,0.18835,4
rs61920311,Pvalb_10,0.18661757,0.18835,4
rs61920311,Pvalb_12,0.1692769,0.18835,4
rs61920311,Pvalb_13,0.15972313,0.18835,4
rs61920311,Pvalb_14,0.17137802,0.18835,4
rs61920311,Pvalb_15,0.17162672,0.18835,4
rs61920311,Pvalb_2,0.16919455,0.18835,4
rs61920311,Pvalb_3,0.17885372,0.18835,4
rs61920311,Pvalb_5,0.20471337,0.18835,4
rs61920311,Pvalb_6,0.17831863,0.18835,4
rs61920311,Pvalb_7,0.14230861,0.18835,4
rs61920311,Pvalb_8,0.1394347,0.18835,4
rs61920311,Pvalb_9,0.12758237,0.18835,4
rs61920311,SMC-SEAAD,0.020635342,0.18835,4
rs61920311,Sncg_1,0.12263416,0.18835,4
rs61920311,Sncg_2,0.17119159,0.18835,4
rs61920311,Sncg_3,0.12328256,0.18835,4
rs61920311,Sncg_4,0.1338719,0.18835,4
rs61920311,Sncg_5,0.1305413,0.18835,4
rs61920311,Sncg_6,0.12064465,0.18835,4
rs61920311,Sncg_8,0.106199116,0.18835,4
rs61920311,Sst Chodl_1,0.13550045,0.18835,4
rs61920311,Sst Chodl_2,0.22194293,0.18835,4
rs61920311,Sst_1,0.14640005,0.18835,4
rs61920311,Sst_10,0.140277,0.18835,4
rs61920311,Sst_11,0.12215438,0.18835,4
rs61920311,Sst_12,0.1471309,0.18835,4
rs61920311,Sst_13,0.12501158,0.18835,4
rs61920311,Sst_19,0.10557465,0.18835,4
rs61920311,Sst_2,0.15203156,0.18835,4
rs61920311,Sst_20,0.12529103,0.18835,4
rs61920311,Sst_22,0.13940737,0.18835,4
rs61920311,Sst_23,0.15968752,0.18835,4
rs61920311,Sst_25,0.18679485,0.18835,4
rs61920311,Sst_3,0.13155887,0.18835,4
rs61920311,Sst_4,0.1378268,0.18835,4
rs61920311,Sst_5,0.12281486,0.18835,4
rs61920311,Sst_7,0.12537669,0.18835,4
rs61920311,Sst_9,0.16904603,0.18835,4
rs61920311,VLMC_1,0.021318685,0.18835,4
rs61920311,Vip_1,0.08938532,0.18835,4
rs61920311,Vip_11,0.11449241,0.18835,4
rs61920311,Vip_12,0.13332553,0.18835,4
rs61920311,Vip_13,0.11865052,0.18835,4
rs61920311,Vip_14,0.15706635,0.18835,4
rs61920311,Vip_15,0.13222279,0.18835,4
rs61920311,Vip_16,0.13730437,0.18835,4
rs61920311,Vip_18,0.111472115,0.18835,4
rs61920311,Vip_19,0.13287693,0.18835,4
rs61920311,Vip_2,0.104199894,0.18835,4
rs61920311,Vip_21,0.09456533,0.18835,4
rs61920311,Vip_23,0.0841342,0.18835,4
rs61920311,Vip_4,0.15111996,0.18835,4
rs61920311,Vip_5,0.12948415,0.18835,4
rs61920311,Vip_6,0.16575304,0.18835,4
rs61920311,Vip_9,0.13071454,0.18835,4
rs578470,Astro_1,0.20875141,0.010941,4
rs578470,Astro_2,0.225585,0.010941,4
rs578470,Astro_3,0.24972239,0.010941,4
rs578470,Astro_4,0.18752518,0.010941,4
rs578470,Astro_5,0.20138113,0.010941,4
rs578470,Astro_6-SEAAD,0.24666859,0.010941,4
rs578470,Chandelier_1,0.2587718,0.010941,4
rs578470,Chandelier_2,0.28212732,0.010941,4
rs578470,Endo_1,0.12223745,0.010941,4
rs578470,Endo_2,0.06748317,0.010941,4
rs578470,Endo_3,0.03090092,0.010941,4
rs578470,L2/3 IT_1,0.23896797,0.010941,4
rs578470,L2/3 IT_10,0.31887364,0.010941,4
rs578470,L2/3 IT_12,0.30671287,0.010941,4
rs578470,L2/3 IT_13,0.35492316,0.010941,4
rs578470,L2/3 IT_2,0.27109572,0.010941,4
rs578470,L2/3 IT_3,0.3439427,0.010941,4
rs578470,L2/3 IT_5,0.30690524,0.010941,4
rs578470,L2/3 IT_6,0.28222975,0.010941,4
rs578470,L2/3 IT_7,0.2747936,0.010941,4
rs578470,L2/3 IT_8,0.29744563,0.010941,4
rs578470,L4 IT_1,0.24270394,0.010941,4
rs578470,L4 IT_2,0.2582898,0.010941,4
rs578470,L4 IT_3,0.27033827,0.010941,4
rs578470,L4 IT_4,0.29762504,0.010941,4
rs578470,L5 ET_1,0.3350377,0.010941,4
rs578470,L5 ET_2,0.36255875,0.010941,4
rs578470,L5 IT_1,0.28183404,0.010941,4
rs578470,L5 IT_2,0.2537009,0.010941,4
rs578470,L5 IT_3,0.2989823,0.010941,4
rs578470,L5 IT_5,0.29787272,0.010941,4
rs578470,L5 IT_6,0.30350044,0.010941,4
rs578470,L5 IT_7,0.31161317,0.010941,4
rs578470,L5/6 NP_1,0.38145253,0.010941,4
rs578470,L5/6 NP_2,0.3783107,0.010941,4
rs578470,L5/6 NP_3,0.36841848,0.010941,4
rs578470,L5/6 NP_4,0.38333496,0.010941,4
rs578470,L5/6 NP_6,0.3649698,0.010941,4
rs578470,L6 CT_1,0.29276156,0.010941,4
rs578470,L6 CT_2,0.31591508,0.010941,4
rs578470,L6 CT_3,0.33997846,0.010941,4
rs578470,L6 CT_4,0.27391383,0.010941,4
rs578470,L6 IT Car3_1,0.30066252,0.010941,4
rs578470,L6 IT Car3_2,0.28785414,0.010941,4
rs578470,L6 IT Car3_3,0.2767211,0.010941,4
rs578470,L6 IT_1,0.27984226,0.010941,4
rs578470,L6 IT_2,0.30600336,0.010941,4
rs578470,L6b_1,0.29914638,0.010941,4
rs578470,L6b_2,0.33567572,0.010941,4
rs578470,L6b_3,0.3265698,0.010941,4
rs578470,L6b_4,0.2752537,0.010941,4
rs578470,L6b_5,0.25427434,0.010941,4
rs578470,L6b_6,0.28849036,0.010941,4
rs578470,Lamp5_1,0.27477425,0.010941,4
rs578470,Lamp5_2,0.24530193,0.010941,4
rs578470,Lamp5_3,0.27445287,0.010941,4
rs578470,Lamp5_4,0.27271384,0.010941,4
rs578470,Lamp5_5,0.23563235,0.010941,4
rs578470,Lamp5_6,0.25112355,0.010941,4
rs578470,Lamp5_Lhx6_1,0.31391364,0.010941,4
rs578470,Lymphocyte,0.093934715,0.010941,4
rs578470,Micro-PVM_1,0.103751116,0.010941,4
rs578470,Micro-PVM_2,0.17640324,0.010941,4
rs578470,Micro-PVM_2_1-SEAAD,0.349955,0.010941,4
rs578470,Micro-PVM_2_3-SEAAD,0.16418627,0.010941,4
rs578470,Micro-PVM_3-SEAAD,0.18136238,0.010941,4
rs578470,Micro-PVM_4-SEAAD,0.18805213,0.010941,4
rs578470,Monocyte,0.101770744,0.010941,4
rs578470,OPC_1,0.23146342,0.010941,4
rs578470,OPC_2,0.25316614,0.010941,4
rs578470,OPC_2_1-SEAAD,0.14983015,0.010941,4
rs578470,OPC_2_2-SEAAD,0.23819855,0.010941,4
rs578470,Oligo_1,0.30955347,0.010941,4
rs578470,Oligo_2,0.22260159,0.010941,4
rs578470,Oligo_2_1-SEAAD,0.16833733,0.010941,4
rs578470,Oligo_3,0.16210407,0.010941,4
rs578470,Oligo_4,0.2127708,0.010941,4
rs578470,Pax6_1,0.2895306,0.010941,4
rs578470,Pax6_2,0.26575848,0.010941,4
rs578470,Pax6_3,0.36118406,0.010941,4
rs578470,Pax6_4,0.30005303,0.010941,4
rs578470,Pericyte_1,0.079650834,0.010941,4
rs578470,Pericyte_2-SEAAD,0.019144004,0.010941,4
rs578470,Pvalb_1,0.368637,0.010941,4
rs578470,Pvalb_10,0.39366174,0.010941,4
rs578470,Pvalb_12,0.30210215,0.010941,4
rs578470,Pvalb_13,0.3186671,0.010941,4
rs578470,Pvalb_14,0.31349492,0.010941,4
rs578470,Pvalb_15,0.31560212,0.010941,4
rs578470,Pvalb_2,0.3240686,0.010941,4
rs578470,Pvalb_3,0.3248719,0.010941,4
rs578470,Pvalb_5,0.32275555,0.010941,4
rs578470,Pvalb_6,0.30887228,0.010941,4
rs578470,Pvalb_7,0.31865293,0.010941,4
rs578470,Pvalb_8,0.27399874,0.010941,4
rs578470,Pvalb_9,0.30364463,0.010941,4
rs578470,SMC-SEAAD,0.026323007,0.010941,4
rs578470,Sncg_1,0.26135942,0.010941,4
rs578470,Sncg_2,0.3146398,0.010941,4
rs578470,Sncg_3,0.28653872,0.010941,4
rs578470,Sncg_4,0.26455945,0.010941,4
rs578470,Sncg_5,0.28123027,0.010941,4
rs578470,Sncg_6,0.25536075,0.010941,4
rs578470,Sncg_8,0.27943894,0.010941,4
rs578470,Sst Chodl_1,0.31489763,0.010941,4
rs578470,Sst Chodl_2,0.4032695,0.010941,4
rs578470,Sst_1,0.29501408,0.010941,4
rs578470,Sst_10,0.24851811,0.010941,4
rs578470,Sst_11,0.26201263,0.010941,4
rs578470,Sst_12,0.32521942,0.010941,4
rs578470,Sst_13,0.23474279,0.010941,4
rs578470,Sst_19,0.18360375,0.010941,4
rs578470,Sst_2,0.25860152,0.010941,4
rs578470,Sst_20,0.23851566,0.010941,4
rs578470,Sst_22,0.3119278,0.010941,4
rs578470,Sst_23,0.27706525,0.010941,4
rs578470,Sst_25,0.31185687,0.010941,4
rs578470,Sst_3,0.23866987,0.010941,4
rs578470,Sst_4,0.32343456,0.010941,4
rs578470,Sst_5,0.316528,0.010941,4
rs578470,Sst_7,0.27703473,0.010941,4
rs578470,Sst_9,0.3326919,0.010941,4
rs578470,VLMC_1,0.12509868,0.010941,4
rs578470,Vip_1,0.2276076,0.010941,4
rs578470,Vip_11,0.28828517,0.010941,4
rs578470,Vip_12,0.22702353,0.010941,4
rs578470,Vip_13,0.30858406,0.010941,4
rs578470,Vip_14,0.28006867,0.010941,4
rs578470,Vip_15,0.3139499,0.010941,4
rs578470,Vip_16,0.29426703,0.010941,4
rs578470,Vip_18,0.22038244,0.010941,4
rs578470,Vip_19,0.2334554,0.010941,4
rs578470,Vip_2,0.24906504,0.010941,4
rs578470,Vip_21,0.21850319,0.010941,4
rs578470,Vip_23,0.19407521,0.010941,4
rs578470,Vip_4,0.24710135,0.010941,4
rs578470,Vip_5,0.28064784,0.010941,4
rs578470,Vip_6,0.31641704,0.010941,4
rs578470,Vip_9,0.30092704,0.010941,4
rs324017,Astro_1,0.5439453,0.962,1
rs324017,Astro_2,0.5576866,0.962,1
rs324017,Astro_3,0.5508708,0.962,1
rs324017,Astro_4,0.55851066,0.962,1
rs324017,Astro_5,0.5097436,0.962,1
rs324017,Astro_6-SEAAD,0.5580986,0.962,1
rs324017,Chandelier_1,0.45216462,0.962,1
rs324017,Chandelier_2,0.5721758,0.962,1
rs324017,Endo_1,0.0,0.962,1
rs324017,Endo_2,0.18106996,0.962,1
rs324017,Endo_3,0.13043478,0.962,1
rs324017,L2/3 IT_1,0.6024522,0.962,1
rs324017,L2/3 IT_10,0.7401545,0.962,1
rs324017,L2/3 IT_12,0.7144874,0.962,1
rs324017,L2/3 IT_13,0.81243753,0.962,1
rs324017,L2/3 IT_2,0.662531,0.962,1
rs324017,L2/3 IT_3,0.7731927,0.962,1
rs324017,L2/3 IT_5,0.7219318,0.962,1
rs324017,L2/3 IT_6,0.6989103,0.962,1
rs324017,L2/3 IT_7,0.6683471,0.962,1
rs324017,L2/3 IT_8,0.77928513,0.962,1
rs324017,L4 IT_1,0.60452294,0.962,1
rs324017,L4 IT_2,0.5997356,0.962,1
rs324017,L4 IT_3,0.6520994,0.962,1
rs324017,L4 IT_4,0.58591455,0.962,1
rs324017,L5 ET_1,0.942953,0.962,1
rs324017,L5 ET_2,0.847482,0.962,1
rs324017,L5 IT_1,0.69199556,0.962,1
rs324017,L5 IT_2,0.64572287,0.962,1
rs324017,L5 IT_3,0.7845695,0.962,1
rs324017,L5 IT_5,0.72679895,0.962,1
rs324017,L5 IT_6,0.7535918,0.962,1
rs324017,L5 IT_7,0.8003192,0.962,1
rs324017,L5/6 NP_1,0.7013661,0.962,1
rs324017,L5/6 NP_2,0.6970889,0.962,1
rs324017,L5/6 NP_3,0.7733813,0.962,1
rs324017,L5/6 NP_4,0.661157,0.962,1
rs324017,L5/6 NP_6,0.84304935,0.962,1
rs324017,L6 CT_1,0.6402332,0.962,1
rs324017,L6 CT_2,0.73675454,0.962,1
rs324017,L6 CT_3,0.7992958,0.962,1
rs324017,L6 CT_4,0.7098446,0.962,1
rs324017,L6 IT Car3_1,0.73093,0.962,1
rs324017,L6 IT Car3_2,0.6976179,0.962,1
rs324017,L6 IT Car3_3,0.7332342,0.962,1
rs324017,L6 IT_1,0.701107,0.962,1
rs324017,L6 IT_2,0.781282,0.962,1
rs324017,L6b_1,0.6523888,0.962,1
rs324017,L6b_2,0.7326733,0.962,1
rs324017,L6b_3,0.9714286,0.962,1
rs324017,L6b_4,0.63736266,0.962,1
rs324017,L6b_5,0.6062992,0.962,1
rs324017,L6b_6,0.77191013,0.962,1
rs324017,Lamp5_1,0.4462185,0.962,1
rs324017,Lamp5_2,0.4273749,0.962,1
rs324017,Lamp5_3,0.4756192,0.962,1
rs324017,Lamp5_4,0.46096656,0.962,1
rs324017,Lamp5_5,0.4601691,0.962,1
rs324017,Lamp5_6,0.44702467,0.962,1
rs324017,Lamp5_Lhx6_1,0.57767624,0.962,1
rs324017,Lymphocyte,0.28310502,0.962,1
rs324017,Micro-PVM_1,0.3310962,0.962,1
rs324017,Micro-PVM_2,0.4649266,0.962,1
rs324017,Micro-PVM_2_1-SEAAD,1.1428572,0.962,1
rs324017,Micro-PVM_2_3-SEAAD,0.43986636,0.962,1
rs324017,Micro-PVM_3-SEAAD,0.5,0.962,1
rs324017,Micro-PVM_4-SEAAD,0.3188406,0.962,1
rs324017,Monocyte,0.38596493,0.962,1
rs324017,OPC_1,1.117647,0.962,1
rs324017,OPC_2,0.5208333,0.962,1
rs324017,OPC_2_1-SEAAD,0.33239833,0.962,1
rs324017,OPC_2_2-SEAAD,0.5531915,0.962,1
rs324017,Oligo_1,0.48756352,0.962,1
rs324017,Oligo_2,0.38064125,0.962,1
rs324017,Oligo_2_1-SEAAD,0.30375,0.962,1
rs324017,Oligo_3,0.2580645,0.962,1
rs324017,Oligo_4,0.42203557,0.962,1
rs324017,Pax6_1,0.6276477,0.962,1
rs324017,Pax6_2,0.525641,0.962,1
rs324017,Pax6_3,0.7364621,0.962,1
rs324017,Pax6_4,0.6047904,0.962,1
rs324017,Pericyte_1,0.1532567,0.962,1
rs324017,Pericyte_2-SEAAD,0.0,0.962,1
rs324017,Pvalb_1,0.66416925,0.962,1
rs324017,Pvalb_10,0.7597712,0.962,1
rs324017,Pvalb_12,0.6488038,0.962,1
rs324017,Pvalb_13,0.73540854,0.962,1
rs324017,Pvalb_14,0.5960437,0.962,1
rs324017,Pvalb_15,0.6647218,0.962,1
rs324017,Pvalb_2,0.6353173,0.962,1
rs324017,Pvalb_3,0.69570655,0.962,1
rs324017,Pvalb_5,0.5856655,0.962,1
rs324017,Pvalb_6,0.5834248,0.962,1
rs324017,Pvalb_7,0.7123894,0.962,1
rs324017,Pvalb_8,0.45885634,0.962,1
rs324017,Pvalb_9,0.57177854,0.962,1
rs324017,SMC-SEAAD,0.16666667,0.962,1
rs324017,Sncg_1,0.4953632,0.962,1
rs324017,Sncg_2,0.64935064,0.962,1
rs324017,Sncg_3,0.74453783,0.962,1
