gene,expression,group,donor,supertype
CALB1,0.9556099174736946,Not depleted,H19.30.001,Sst_12
CALB1,0.7447086022183366,Not depleted,H19.30.001,Sst_23
CALB1,0.0,Vulnerable,H19.30.001,Sst_20
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.9930220156550702,Not depleted,H19.30.001,Sst_11
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_11
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_23
CALB1,0.6516455032626279,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_10
CALB1,0.5126724205009429,Vulnerable,H19.30.001,Sst_3
CALB1,0.5177468150152463,Vulnerable,H19.30.001,Sst_25
CALB1,0.0,Not depleted,H19.30.001,Sst_10
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.0,Not depleted,H19.30.001,Sst_23
CALB1,1.4521409269174772,Vulnerable,H19.30.001,Sst_2
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,1.3379440529714572,Vulnerable,H19.30.001,Sst_25
CALB1,0.0,Not depleted,H19.30.001,Sst_7
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_10
CALB1,0.0,Vulnerable,H19.30.001,Sst_2
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Not depleted,H19.30.001,Sst_1
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_23
CALB1,0.0,Vulnerable,H19.30.001,Sst_2
CALB1,0.7156316527701596,Not depleted,H19.30.001,Sst_11
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.3108449571715086,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_23
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_10
CALB1,0.0,Not depleted,H19.30.001,Sst_7
CALB1,0.0,Not depleted,H19.30.001,Sst_10
CALB1,0.9887625085164136,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.4252296342943849,Vulnerable,H19.30.001,Sst_3
CALB1,0.8533883404766713,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_22
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,1.3706019591639362,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_10
CALB1,0.0,Vulnerable,H19.30.001,Sst_2
CALB1,0.0,Not depleted,H19.30.001,Sst_10
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,1.0737767903804336,Vulnerable,H19.30.001,Sst_22
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Vulnerable,H19.30.001,Sst_2
CALB1,0.0,Not depleted,H19.30.001,Sst_10
CALB1,0.0,Vulnerable,H19.30.001,Sst_20
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,1.6781055277789747,Vulnerable,H19.30.001,Sst_22
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.645546784526102,Vulnerable,H19.30.001,Sst_20
CALB1,0.0,Not depleted,H19.30.001,Sst_10
CALB1,1.001034864675099,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_20
CALB1,0.0,Not depleted,H19.30.001,Sst_10
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_9
CALB1,0.8507027701852792,Vulnerable,H19.30.001,Sst_25
CALB1,0.0,Not depleted,H19.30.001,Sst_23
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.6095647702401664,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_4
CALB1,0.0,Vulnerable,H19.30.001,Sst_20
CALB1,0.0,Not depleted,H19.30.001,Sst_10
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.4930534364392821,Vulnerable,H19.30.001,Sst_22
CALB1,0.5443176290989634,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Not depleted,H19.30.001,Sst_11
CALB1,0.5376902268707298,Not depleted,H19.30.001,Sst_23
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_23
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_11
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.0,Vulnerable,H19.30.001,Sst_20
CALB1,0.0,Vulnerable,H19.30.001,Sst_22
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Vulnerable,H19.30.001,Sst_2
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.43488215146018405,Vulnerable,H19.30.001,Sst_25
CALB1,0.5150205314987054,Not depleted,H19.30.001,Sst_10
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Vulnerable,H19.30.001,Sst_20
CALB1,0.5955348004253768,Vulnerable,H19.30.001,Sst_20
CALB1,0.6064769103514147,Vulnerable,H19.30.001,Sst_22
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,1.0804799597208046,Not depleted,H19.30.001,Sst_23
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Vulnerable,H19.30.001,Sst_20
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Vulnerable,H19.30.001,Sst_25
CALB1,0.9813503849220038,Not depleted,H19.30.001,Sst_23
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.5901788610603679,Vulnerable,H19.30.001,Sst_20
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.6675664030639937,Not depleted,H19.30.001,Sst_11
CALB1,1.017911495606347,Not depleted,H19.30.001,Sst_23
CALB1,0.616308831283366,Vulnerable,H19.30.001,Sst_3
CALB1,1.574127909821361,Vulnerable,H19.30.001,Sst_25
CALB1,0.5510523220499732,Vulnerable,H19.30.001,Sst_2
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.36439151145504783,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.407357351315217,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_5
CALB1,0.0,Vulnerable,H19.30.001,Sst_20
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Not depleted,H19.30.001,Sst_4
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,1.4203418440214257,Vulnerable,H19.30.001,Sst_25
CALB1,1.4599087376081774,Vulnerable,H19.30.001,Sst_20
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.0,Not depleted,H19.30.001,Sst_9
CALB1,0.9360568901052153,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_2
CALB1,0.0,Not depleted,H19.30.001,Sst_9
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_11
CALB1,1.2339782931179437,Vulnerable,H19.30.001,Sst_2
CALB1,0.0,Vulnerable,H19.30.001,Sst_20
CALB1,1.1152172110217409,Vulnerable,H19.30.001,Sst_25
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Not depleted,H19.30.001,Sst_10
CALB1,0.7149910172549234,Vulnerable,H19.30.001,Sst_22
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.0,Vulnerable,H19.30.001,Sst_20
CALB1,0.3850310585123232,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_9
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_11
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.0,Not depleted,H19.30.001,Sst_11
CALB1,0.0,Vulnerable,H19.30.001,Sst_2
CALB1,0.0,Not depleted,H19.30.001,Sst_23
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Not depleted,H19.30.001,Sst_11
CALB1,0.0,Not depleted,H19.30.001,Sst_11
CALB1,0.0,Vulnerable,H19.30.001,Sst_20
CALB1,0.0,Not depleted,H19.30.001,Sst_5
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_1
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_23
CALB1,0.0,Not depleted,H19.30.001,Sst_10
CALB1,1.274057019303135,Vulnerable,H19.30.001,Sst_25
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.8293474668559352,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_7
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.0,Not depleted,H19.30.001,Sst_5
CALB1,0.0,Not depleted,H19.30.001,Sst_1
CALB1,0.0,Not depleted,H19.30.001,Sst_23
CALB1,0.0,Not depleted,H19.30.001,Sst_11
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.4802068998381987,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.43181117161681615,Vulnerable,H19.30.001,Sst_20
CALB1,0.0,Not depleted,H19.30.001,Sst_9
CALB1,0.0,Vulnerable,H19.30.001,Sst_22
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.5193140405199602,Vulnerable,H19.30.001,Sst_25
CALB1,0.0,Not depleted,H19.30.001,Sst_11
CALB1,0.9246515455675894,Vulnerable,H19.30.001,Sst_22
CALB1,0.0,Vulnerable,H19.30.001,Sst_2
CALB1,0.0,Not depleted,H19.30.001,Sst_9
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_23
CALB1,0.0,Not depleted,H19.30.001,Sst_1
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_12
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Vulnerable,H19.30.001,Sst_3
CALB1,0.0,Not depleted,H19.30.001,Sst_13
CALB1,0.0,Not depleted,H19.30.001,Sst_1
CALB1,0.0,Not depleted,H19.30.001,Sst_10
CALB1,0.0,Not depleted,H19.30.001,Sst_19
CALB1,0.0,Not depleted,H19.30.001,Sst_9
CALB1,0.423729819404957,Vulnerable,H19.30.001,Sst_25
CALB1,0.4139584147702206,Vulnerable,H19.30.001,Sst_3
CALB1,0.8654934629570012,Vulnerable,H19.30.001,Sst_3
