pathway,pval,padj,log2err,ES,NES,size,leadingEdge,signature,source
GOBP_NEUROTRANSMITTER_UPTAKE,0.42466793168880457,0.8078222528079121,0.026871811746650077,-0.3076927364628961,-1.0193733996566807,26,SLC1A2|ITGB1|FLOT1|SYNGR3|SLC29A1|PARK7|GPM6B|SLC29A2|SLC1A6,intermediate,C5:GO:BP
GOBP_NEUROTROPHIN_SIGNALING_PATHWAY,0.37390934241327944,0.7868322736829761,0.03125421456157908,0.3004243341504057,1.0547594328706207,31,KIDINS220|WASF1|SOS1|MAGI2|RAP1A,intermediate,C5:GO:BP
GOBP_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY,0.6933514246947082,0.9060714065440735,0.01933469525073498,-0.2667383304246052,-0.843808964892176,22,HAP1|BCAR1|CYFIP1|PTPN11|PPP2R5B|SPRY2|ZFYVE27,intermediate,C5:GO:BP
GOBP_NEUTRAL_AMINO_ACID_TRANSPORT,0.45203426124197005,0.8189140477027376,0.027893916731726576,0.27229363641016124,1.0010120391863664,38,SLC38A1|SLC38A6|SLC1A3|SLC7A9|SLC25A12|SLC1A1|SFXN2,intermediate,C5:GO:BP
GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS,0.0371838429596074,0.45610559919158516,0.10190220411322369,-0.43605632945673106,-1.4861108223766406,29,SLC27A1|ACSL1|SREBF1|DGAT1|PLCE1|GPLD1|SCARB1,intermediate,C5:GO:BP
GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS,0.1357571069425643,0.6477404587238886,0.05252522585329989,-0.43114311613710704,-1.313967042338727,19,DDHD2|DGKD|FAAH|GPLD1|SORL1,intermediate,C5:GO:BP
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS,0.13437558161176252,0.6463876931750279,0.051736383126834616,-0.2933012255391012,-1.2265500311533262,74,SLC27A1|DDHD2|ACSL1|SREBF1|DGKQ|DGAT1|DGKZ|PANK2|DGKD|FAAH|PLCE1|GK5|GPLD1|SORL1|SCARB1|LMF1|PTPN11,intermediate,C5:GO:BP
GOBP_NEUTROPHIL_CHEMOTAXIS,0.9213890072432893,0.9801291329545072,0.016527871321459442,0.19877650348504178,0.6908714733806159,30,ITGA9|CXADR|THBS4|SRP54|ITGA1|MCU,intermediate,C5:GO:BP
GOBP_NEUTROPHIL_HOMEOSTASIS,0.7981707317073171,0.9388049236785497,0.01794313286275899,0.2881220360239136,0.7445162403689228,10,HMGB1,intermediate,C5:GO:BP
GOBP_NEUTROPHIL_MEDIATED_IMMUNITY,0.6504967855055523,0.8905888020534195,0.020379348843539084,-0.32854660773039535,-0.8568639775556145,11,DNASE1|BCR|ADAM17|PCYOX1L,intermediate,C5:GO:BP
GOBP_NEUTROPHIL_MIGRATION,0.8468950749464668,0.9555722722727211,0.0178382383085665,0.20844147913593888,0.7662772910586546,38,ITGA9|CXADR|IRAK4|THBS4|SRP54|ITGA1|MCU|PECAM1|WDR1|PERP|SLIT2|C5AR1,intermediate,C5:GO:BP
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION,0.017908604363935775,0.34954339608518287,0.15444634885596145,0.5925460296953676,1.683426988695981,14,ATP2B4|GUCY1A2|APOE|KCNC2|CD36,intermediate,C5:GO:BP
GOBP_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS,0.765321955003879,0.9262540445419971,0.017871859021531534,-0.28342294318676764,-0.7743966148684353,13,KPNA3|KPNA2|KPNA4,intermediate,C5:GO:BP
GOBP_NODAL_SIGNALING_PATHWAY,0.10020325203252033,0.600380601247873,0.06338771148360935,0.5438544687936196,1.4053367455047996,10,SHH|ACVR1B,intermediate,C5:GO:BP
GOBP_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS,0.439590712317985,0.8141674882088606,0.02690279184763602,-0.4024648623006952,-1.0151400911150383,10,SLC1A2|GGT7|GSS,intermediate,C5:GO:BP
GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.544152234338251,0.8548302732615134,0.024695362201425368,0.2340078439338727,0.9511383774738063,59,TRAF6|HMGB1|TAB2|BIRC2|RC3H1|BIRC3|NR3C2|EIF2AK2|MKRN2|EDA|REL|BTRC|MAP3K7|PDCD4|TAB3|MAP3K14|NOL3,intermediate,C5:GO:BP
GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY,0.43342085521380347,0.8122834012484863,0.0263192713096532,-0.2789040387383599,-1.014535867210064,38,CSNK1D|CELSR2|TIAM1|NLK|SMURF1|ANKRD6|CDC42|DAAM2|DVL1|SPEF1|RHOA,intermediate,C5:GO:BP
GOBP_NON_LYTIC_VIRAL_RELEASE,0.8997740809201068,0.9731435173436126,0.01634067512752296,0.24817343408810716,0.6580250750834852,11,ARL8B|VPS4B,intermediate,C5:GO:BP
GOBP_NON_MOTILE_CILIUM_ASSEMBLY,0.15908124202467036,0.6781219588887504,0.050757395534965076,0.3077366114004556,1.2193946640164692,52,CEP126|INTU|TMEM107|DYNC2H1|IFT140|TTBK2|CENPJ|TBC1D32|EXOC5|MKS1|IFT57|BBS4|PIBF1|MAPRE1|TOGARAM1,intermediate,C5:GO:BP
GOBP_NON_PROTEINOGENIC_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.009263071222725402,0.26399752984767394,0.2157828589665743,0.6252911049166794,1.776455952880883,14,ATP2B4|SLC38A1|DPYD|SLC1A3|PLOD2|CPS1,intermediate,C5:GO:BP
GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS,0.18933901918976545,0.6994799913918616,0.046228538219557885,0.33347028315625327,1.204380952646875,35,ATP2B4|SLC38A1|DPYD|SLC1A3|PLOD2|CPS1,intermediate,C5:GO:BP
GOBP_NOTCH_SIGNALING_PATHWAY,0.07385524372230429,0.5537853606698043,0.07072344490479843,-0.28915403006759977,-1.2823160548872776,104,GALNT11|SREBF2|GRIP2|MIB2|RFNG|ANXA4|PSEN1|NOTCH2|POGLUT1|POFUT1|APH1B|GOT1|DTX1|HEY1|PTP4A3|DLX2|GMDS|JAG2|MAML1|ADAM17|SUSD5|CD46|NLE1|WWP2|HERC2|ENHO|SLC35C2|EGFL7,intermediate,C5:GO:BP
GOBP_NUCLEAR_BODY_ORGANIZATION,0.9569427276473012,0.9896705376968957,0.01549224944326501,0.20389924219842767,0.5900721836073902,15,SERBP1|AFF2|USPL1,intermediate,C5:GO:BP
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,0.9157088122605364,0.9794221952457846,0.017441630822556238,0.1654019278958062,0.8299589449982064,208,KIF11|HNRNPU|ATM|ZW10|KNTC1|PTEN|CCSAP|NIPBL|SYCP2|NSL1|CLASP1|MAP3K20|CCNB1|DSN1|MRE11|TTN|MSH4|MAEL|UBE2B|NUDC|MZT1|FMN2|RB1|SPDYA|P3H4|STAG2|VPS4B|ECT2|TERF1|CDC27|RACGAP1|LSM14A|CENPC|MLH1|NDC1|MLH3|ARID1B|MEIOB|PIBF1|ACTL6A|MAPRE1|KIF15|BRIP1,intermediate,C5:GO:BP
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION,0.811558734939759,0.9432242673010262,0.01657509357008807,-0.2112268540301352,-0.8022753425357931,46,SIRT2|ATR|PAFAH1B1|NUP155|CHMP7|DMPK|CHMP3|REEP3|PRKCA|LEMD2|CHMP1A,intermediate,C5:GO:BP
GOBP_NUCLEAR_EXPORT,0.5087847730600292,0.8388120374113066,0.023253001091800538,-0.21150424342545932,-0.9792985004489368,135,PKD1|XPO6|CHP1|CALR|DESI1|LTV1|SMURF1|CDK5|HNRNPA2B1|GAS6|PARK7|NOL6|NUTF2|SMG5|SMG6|NUP155|PTPN11|XPO5|EIF4ENIF1|SETD2|MDM2|RPS15|RBM8A|CASC3|XPO4|RANBP17|RBM33|YWHAE|LSG1|NSUN2|SIRT7|EIF4E|THOC5|NRDE2|CHTOP|NUP133|ATXN1|PPM1A|RAN|PABPN1|CAMK1|PRKACA,intermediate,C5:GO:BP
GOBP_NUCLEAR_MEMBRANE_ORGANIZATION,0.8913984566158479,0.9699262816817905,0.015211776916608086,-0.20033006911821327,-0.7246199475698563,37,SIRT2|ATR|PAFAH1B1|CHMP7|CHMP3|REEP3|PRKCA|LEMD2|CHMP1A,intermediate,C5:GO:BP
GOBP_NUCLEAR_MEMBRANE_REASSEMBLY,0.9690657867601568,0.9934339399091086,0.015325121507817242,0.18714017092061092,0.5958781773806101,21,UBXN2B|VPS4B|UBE2I|UBXN2A|BROX|SPAST|NSFL1C|CHMP2A|CHMP6,intermediate,C5:GO:BP
GOBP_NUCLEAR_MIGRATION,0.7185992870622772,0.913442302067631,0.019982653668021558,0.2553630301493377,0.8379723453033137,24,SYNE3|CEP120|DOCK7|NUDC,intermediate,C5:GO:BP
GOBP_NUCLEAR_MRNA_SURVEILLANCE,0.3170731707317073,0.760621338056956,0.03356355339837744,0.4338363682904064,1.1210465756533543,10,XRN1|ZCCHC7|EXOSC8,intermediate,C5:GO:BP
GOBP_NUCLEAR_PORE_COMPLEX_ASSEMBLY,0.037601626016260166,0.45610559919158516,0.10522822140432425,0.6094947433350462,1.5749532423641743,10,FXR1|NUP153|AHCTF1|NDC1|NUP107|RTN4,intermediate,C5:GO:BP
GOBP_NUCLEAR_PORE_ORGANIZATION,0.03705228489090161,0.45610559919158516,0.10671088925962559,0.5522027118727482,1.5688113696004435,14,FXR1|NUP35|NUP153|AHCTF1|NDC1|NUP107|RTN4,intermediate,C5:GO:BP
GOBP_NUCLEAR_RECEPTOR_MEDIATED_CORTICOSTEROID_SIGNALING_PATHWAY,0.7581376184590028,0.9255429113901511,0.018908721764202628,0.28582404135194694,0.7781126443543586,12,CLOCK|LMO3|NR3C1,intermediate,C5:GO:BP
GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.14303982462550238,0.6600224605399305,0.04951534719399118,-0.25171296000343846,-1.1755997215375706,143,IGF1|NR2C1|ZDHHC7|KMT2D|DDRGK1|ALDH1A2|NCOA3|CALR|PAK1|STUB1|LATS1|TADA3|PAQR7|PMEPA1|DDX54|RXRA|CTBP2|ESRRG|RNF14|HDAC6|ESRRA|PKN1|RXRB|PPARGC1B|PARK7|TAF7|YWHAH|SAFB|KDM1A|TRIP4|FABP5|PLPP1|HUWE1|LBH|RHOA,intermediate,C5:GO:BP
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,0.0505971769815418,0.5068373513811987,0.09350927417824274,0.28648817738820076,1.3092033079467746,110,TUT7|HNRNPU|PABPC1|XRN1|ATM|BTG2|CNOT9|CNOT6L|HBS1L|RC3H1|TUT4|CNOT6|ZCCHC7|CNOT4|DDX5|TNRC6B|TNRC6C|NBAS|CNOT2|POLR2G|EXOSC2|SYNCRIP|PAN2|TESK1|CNOT1|MLH1|EXOSC8|SSB|SMG1,intermediate,C5:GO:BP
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,0.07537154989384288,0.5580498210781033,0.07525390513804729,0.3396358177577282,1.3412403364121275,51,HNRNPU|PABPC1|BTG2|CNOT9|CNOT6L|RC3H1|CNOT6|CNOT4|TNRC6B|TNRC6C|CNOT2|POLR2G|SYNCRIP|PAN2|CNOT1|MLH1,intermediate,C5:GO:BP
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY,0.24167137210615472,0.7263673857842943,0.03759665920792369,-0.31924716117781615,-1.154758555282017,37,RNPS1|SECISBP2|UPF3A|PARN|SMG9|SMG5|SMG6|UPF3B|RBM8A|CASC3,intermediate,C5:GO:BP
GOBP_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING,0.05006391137622497,0.5022935404909504,0.09310012870111214,0.41578130363591703,1.445097568429034,30,PABPC1|BTG2|CNOT9|CNOT6L|CNOT6|CNOT4|TNRC6B|TNRC6C|CNOT2|POLR2G|PAN2|CNOT1|MLH1,intermediate,C5:GO:BP
GOBP_NUCLEAR_TRANSPORT,0.9879560750974141,0.9992292789648947,0.012847018839227214,-0.1504089386131273,-0.7588845235874503,258,PKD1|NR4A1|XPO6|CHP1|EI24|E2F3|PSEN1|STK4|CALR|CDH1|DESI1|RBM4|KCNQ3|NUP210|LTV1|KPNA3|SMURF1|KPNA2|KPNA4|CDK5|HNRNPA2B1|AXIN1|GAS6|IPO8|DMAP1|PARK7|NOL6|NUTF2|SMG5|SMG6|NUP155|PTPN11|XPO5|EIF4ENIF1|SETD2|MDM2|RPS15|RBM8A|CASC3|XPO4|RANBP17|TSC2|HIKESHI|RBM33|YWHAE|MBTPS1|LSG1|NSUN2|KPNA6|SIRT7|EIF4E|THOC5|RPAIN|KPNA1|NRDE2|CHTOP|NUP133|ATXN1|PPM1A|RAN|PABPN1|CFL1|CAMK1|AAAS|PRKACA,intermediate,C5:GO:BP
GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS,0.600919540229885,0.8716427462070432,0.0242541732601094,0.18475862801701814,0.9563890975826089,267,TUT7|ROCK1|FXR1|HNRNPU|PABPC1|XRN1|ATM|BTG2|CNOT9|CNOT6L|HBS1L|RC3H1|ZC3HAV1|TUT4|CNOT6|ZCCHC7|ANGEL2|CNOT4|DDX5|SERBP1|TNRC6B|TNRC6C|REXO4|GRSF1|NAF1|NBAS|RIDA|CNOT2|QKI|NUDT16|POLR2G|TRIM71|EXOSC2|INTS4|ELAVL4|INTS7|KHSRP|APAF1|FMR1|SYNCRIP|PAN2|RNASEH2B|TESK1|INTS12|TRDMT1|CNOT1|MLH1|PUM1|ZC3H18|FASTKD2|ZC3H14|PUM2|EXOSC8|SSB|SMG1|DNA2|FTO|INTS9|DCP1B|NCBP1|GTPBP1|LRPPRC|SENP1|ZCCHC17|HNRNPA0|PNPT1|SND1|TRAF3IP2|MAPK14|HNRNPC|PNRC1|TBRG4|DIS3L2|GSPT2|MOV10|METTL16|NUDT12|LSM7,intermediate,C5:GO:BP
GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS,0.04318181818181818,0.482200787830951,0.09886576461754726,0.5228570708824686,1.5438880276778586,16,PPAT|CTPS1|CPS1|UMPS|HPRT1|PAICS,intermediate,C5:GO:BP
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.22618840327355041,0.7169682605732963,0.037346699913755436,-0.20476317002359756,-1.0813144459799713,400,CIRBP|RNH1|RNPS1|IGF1|PFKFB3|OGDH|SAMD4A|ITPA|SECISBP2|ZSWIM8|SAMHD1|UPP1|CSDC2|PDE10A|TAF15|PDE4B|MTOR|FOXK1|HK1|DIS3|HDAC4|TENT5A|AGO4|DHTKD1|ADPGK|SARM1|THRAP3|PSEN1|PDE7A|FKRP|NT5M|OGDHL|AGO2|HSF1|MLYCD|DNASE1|DCPS|UPF3A|PDE7B|MAPKAPK2|PARN|YTHDF1|NUDT16L1|FUS|ENTPD4|SMG9|MLST8|DIS3L|CNOT11|TNKS1BP1|PFKP|MGAT1|MLXIPL|BAX|INTS1|FASTK|ACOT7|FOXK2|RBX1|DHX36|CNOT8|SMG5|ELOB|PDE8A|PABPC4|SMG6|NEIL1|UPF3B|TDG|CDADC1|EIF4ENIF1|INTS10|RBM8A|MUS81|INTS2|CASC3|EXOSC1|C1QBP|LARP4B|FBH1|ZC3H4|RPTOR|TRAF2|SUCLA2|ZHX2|MALAT1|ENDOG|RBM33|TRIR|LARP1B|CELF1|PRKCA|PRKAA1|LSM1|SUCLG1|RNASEL|NSUN2|NTHL1|LSM2|ROCK2|FASTKD1|PFKFB2|NRDE2|CNOT3|HTR2A,intermediate,C5:GO:BP
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,0.5833707865168539,0.8671254779532218,0.024367764741697977,0.1952624700796048,0.9541083491516815,172,FXR1|CD47|CETN2|ANKH|ADCY10|SLC25A19|THOC7|SLBP|IWS1|QKI|MVP|NUP35|XPOT|SNUPN|WNK1|SLC35A5|NXF5|MRPL18|NUP153|SLC25A53|AHCTF1|PCID2|KHDRBS1|KHSRP|RTRAF|SHOC2|FMR1|LRRC8D|XPO1|CETN3|NDC1|AGFG1|YTHDC1|TNKS|SSB|ABCD2|SMG1|CPSF6|PEG10|NUP43|NCBP1|LRPPRC|DDX25|PNPT1|SEM1|ENY2|SLC19A1|SIDT1|NUP107|NXF1|RAE1|NUP58|FYTTD1,intermediate,C5:GO:BP
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS,0.5103717395769152,0.8388120374113066,0.02509213198095418,0.3587755371540753,0.9512835273501241,11,UPP2|DPYD,intermediate,C5:GO:BP
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,0.03437016669530847,0.45271624475354166,0.1011176487430608,-0.22901015484786427,-1.2277612392550725,464,TKT|VPS9D1|IGF1|PFKFB3|OGDH|MVD|DGUOK|ITPA|PUDP|SAMHD1|UPP1|PC|PDE10A|PDE4B|MTOR|PAPSS2|MVK|PINK1|NDUFS7|FOXK1|HK1|HDAC4|ACSL1|AMDHD2|ADCY5|NDUFV1|HSPA8|PANK4|DHTKD1|MFN1|ADPGK|SARM1|PSEN1|DGAT1|PDE7A|ADCY6|GNAI3|TALDO1|ACSF3|H6PD|IMPDH2|NDUFS2|FKRP|NT5M|OGDHL|GALT|GOT1|IMPDH1|TMSB4X|GUCY1A1|MLYCD|PANK2|PDE7B|SLC4A7|CSGALNACT1|PMM1|NDUFA10|DLST|HSD17B12|NADK|GMDS|ENTPD4|MLST8|FASN|PPCS|NME3|PFKP|ELOVL7|MACROD1|UAP1L1|ACLY|MGAT1|SULT1A1|TPST2|MLXIPL|GUK1|PARK7|SLC25A25|NDUFAB1|ACOT7|FOXK2|AMPD2|FIS1|PDE8A|AK1|ELOVL4|NEIL1|NDUFB1|TDG|CDADC1|CMPK1|ACO1|CLPX|KDM1A|BAD|PDHB,intermediate,C5:GO:BP
GOBP_NUCLEOBASE_METABOLIC_PROCESS,0.0027119539691909437,0.1878246829629986,0.4317076958033464,0.5088275303448916,1.8024164330500905,32,DPYSL3|PPAT|GMPR|DPYD|CTPS1|CPS1|ALDH6A1|UMPS|HPRT1|PAICS|DPYSL5|DPYSL2,intermediate,C5:GO:BP
GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I,0.06778015148572539,0.542268950263032,0.0759225511621017,-0.4656539624898065,-1.4395991522320102,20,SMARCB1|MTOR|NOP53|PIH1D1|SIRT7|TCOF1|SMARCA4|ERCC2|IPPK|TAF1B|NOL11|POLR2E|DDX11,intermediate,C5:GO:BP
GOBP_NUCLEOLUS_ORGANIZATION,0.5740023246803565,0.8627783047796881,0.02223612622874777,-0.3161901135668087,-0.9160179128554492,16,SIRT2|RPS19|EMG1|PHF2|BEND3|USP36|POLR1B|RRN3,intermediate,C5:GO:BP
GOBP_NUCLEOPHAGY,0.07637825421133232,0.5583732168896515,0.07081581393191784,-0.43891293463136205,-1.4066551104706861,23,ULK3|ULK1|ATG4D|ATG4B|ATG2A|SNX30|WIPI2|ATG9B|WIPI1,intermediate,C5:GO:BP
GOBP_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.40873506386485375,0.8046034677119569,0.02900370742733096,0.38223671807671544,1.0405815482322391,12,AK4|UMPS|AK9|CAD|AK5,intermediate,C5:GO:BP
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS,0.003618881698309992,0.18886139974709987,0.4317076958033464,-0.41258142233726924,-1.7180670209226205,72,IGF1|PFKFB3|OGDH|MTOR|FOXK1|HK1|HDAC4|DHTKD1|ADPGK|PSEN1|FKRP|OGDHL|ENTPD4|MLST8|PFKP|MLXIPL|FOXK2|RPTOR|PRKAA1|PFKFB2|HTR2A|PGM1|GPI|ENO2|PRKAA2|PRKAG2|PRKACA|PKM|LDHA|SLC2A6|STAT3|ZBTB7A,intermediate,C5:GO:BP
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,0.122181146025878,0.6281268202276938,0.05425011518247695,-0.28087501492402484,-1.22550701235484,94,IGF1|PFKFB3|OGDH|MTOR|FOXK1|HK1|HDAC4|DHTKD1|ADPGK|PSEN1|FKRP|OGDHL|ENTPD4|MLST8|PFKP|MLXIPL|GUK1|FOXK2|AK1|CMPK1|BAD|RPTOR|PRKAA1|PFKFB2|HTR2A|PGM1|GPI|AK2|ENO2|PRKAA2|PRKAG2|PRKACA|PKM|LDHA|SLC2A6|STAT3|ZBTB7A,intermediate,C5:GO:BP
GOBP_NUCLEOSIDE_METABOLIC_PROCESS,0.7121630227127999,0.9117555216245565,0.020306260343188325,0.24930164852648184,0.8439686480906595,27,UPP2|DPYD|HPRT1|NME5,intermediate,C5:GO:BP
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.5676133955065705,0.8596609122381657,0.023858517579294386,0.26319302573474695,0.9323069337992355,32,UPP2|PPAT|UMPS|HPRT1|PAICS|UPRT,intermediate,C5:GO:BP
GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS,0.26001232285890324,0.7373567572921309,0.03790216770236242,0.4435758064658397,1.1761291228749176,11,UPP2|DPYD|HPRT1,intermediate,C5:GO:BP
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.04736505227224237,0.4935226992857729,0.09585696237894661,0.34958559737098993,1.4028653920993668,55,UPP2|AK4|MAGI3|PPAT|DPYD|CASK|UMPS|LRGUK|AK9|HPRT1|PAICS|UPRT|DLG2,intermediate,C5:GO:BP
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.6563395415472779,0.8923845675772081,0.018969850188080246,-0.18820922933549855,-0.9305102886313088,219,VPS9D1|DGUOK|UPP1|PAPSS2|PINK1|NDUFS7|HK1|ACSL1|AMDHD2|ADCY5|NDUFV1|PANK4|ADCY6|ACSF3|IMPDH2|NDUFS2|IMPDH1|TMSB4X|GUCY1A1|MLYCD|PANK2|SLC4A7|PMM1|NDUFA10|HSD17B12|NADK|GMDS|FASN|PPCS|NME3|ELOVL7|UAP1L1|ACLY|GUK1|NDUFAB1|ACOT7|AMPD2|AK1|ELOVL4|NDUFB1,intermediate,C5:GO:BP
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS,0.0014545998042836143,0.12986088734482854,0.45505986738722953,-0.34238152869691696,-1.5801105734438063,132,IGF1|PFKFB3|OGDH|ITPA|SAMHD1|UPP1|PDE10A|PDE4B|MTOR|FOXK1|HK1|HDAC4|DHTKD1|ADPGK|SARM1|PSEN1|PDE7A|FKRP|NT5M|OGDHL|MLYCD|PDE7B|ENTPD4|MLST8|PFKP|MGAT1|MLXIPL|ACOT7|FOXK2|PDE8A|NEIL1|TDG,intermediate,C5:GO:BP
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.7466147282507883,0.9214422078540043,0.0175797627077923,-0.20188007031354804,-0.8618966934293457,83,VPS9D1|PINK1|NDUFS7|NDUFV1|IMPDH2|NDUFS2|IMPDH1|TMSB4X|NDUFA10|NME3|NDUFAB1|AK1|NDUFB1|DNAJC30|NDUFB10|NDUFA6|NDUFB7|NDUFB11|MAP2K1|STOML2|PRKAG2|NDUFS6|VCP|UCKL1|NME4|NUDT2|UQCC3|NDUFS3|STAT3|UCK2,intermediate,C5:GO:BP
GOBP_NUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS,0.22904368358913813,0.7185924822199896,0.039758766346791485,-0.4811704945924058,-1.2136598880462293,10,ITPA|SAMHD1,intermediate,C5:GO:BP
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.0020047018021988263,0.1555696904573812,0.4317076958033464,-0.31160348607577,-1.5139479790112305,190,VPS9D1|IGF1|PFKFB3|OGDH|DGUOK|ITPA|SAMHD1|MTOR|PINK1|NDUFS7|FOXK1|HK1|HDAC4|NDUFV1|HSPA8|DHTKD1|MFN1|ADPGK|PSEN1|GNAI3|IMPDH2|NDUFS2|FKRP|OGDHL|IMPDH1|TMSB4X|NDUFA10|NADK|ENTPD4|MLST8|NME3|PFKP|MLXIPL|GUK1|SLC25A25|NDUFAB1|FOXK2|AMPD2|FIS1|AK1|NDUFB1|CLPX|BAD|DNAJC30|NDUFB10|RPTOR|NDUFA6|ATP6V1A|NDUFB7|PRKAA1|NDUFB11|PFKFB2|HTR2A|PGM1|MAP2K1|STOML2|GPI|AK2|RAN|ENO2|PRKAA2|PRKAG2|NDUFS6|PRKACA|VCP|UCKL1|PKM|BEND3|NME4|LDHA|NUDT2|UQCC3|NDUFS3|SLC2A6|RHOQ|STAT3|UCK2|ZBTB7A|CTNS,intermediate,C5:GO:BP
GOBP_NUCLEOSOME_ORGANIZATION,0.973487278169767,0.9944855763190276,0.015781826065538195,0.16548843206657185,0.6726372762571285,59,SHPRH|ASF1A|BAZ1A|DNAJC9|RSF1|KAT6A|HMGB2,intermediate,C5:GO:BP
GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY,0.09328358208955224,0.5850967055996745,0.06650023233116935,0.453052858104602,1.378414000999567,18,BIRC2|SLC15A2|RIPK2|BIRC3|MAP2K6|OTULIN|MAP3K7,intermediate,C5:GO:BP
GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY,0.8985772357723577,0.9727287353965977,0.016208584235469402,0.2543051109123804,0.6571322613705707,10,RIPK2|OTULIN,intermediate,C5:GO:BP
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.7478472068889379,0.9214422078540043,0.02016137905488695,0.18640061897775953,0.8919290659265433,148,UPP2|AK4|PPAT|GUCY1A2|CTPS1|ADCY10|NME7|MTHFD2L|NMNAT3|MT-ND1|UMPS|MT-ND4L|MT-ND5|AK9|HPRT1|NME5|PAICS|UPRT|NMRK1|MT-ND4|NMNAT2|MT-ND6|ADCY3|NDUFB4|TBPL1,intermediate,C5:GO:BP
GOBP_NUCLEOTIDE_EXCISION_REPAIR,0.47058823529411764,0.8277280141629377,0.02736064343089485,0.2298517159529339,0.988398784858413,78,HMGB1|CETN2|HUS1|POLA1|ATXN3|GTF2H2|POLK|POLD3|ERCC8|RAD23B|KAT7|ERCC3|DDB2|RPA1|ARID1B|USP45|ACTL6A|MNAT1|BRIP1,intermediate,C5:GO:BP
GOBP_NUCLEOTIDE_METABOLIC_PROCESS,0.05222707423580786,0.5123590142932503,0.08224735492702659,-0.2353944922247861,-1.2224808001213214,336,TKT|VPS9D1|IGF1|PFKFB3|OGDH|DGUOK|ITPA|PUDP|SAMHD1|UPP1|PC|PDE10A|PDE4B|MTOR|PAPSS2|PINK1|NDUFS7|FOXK1|HK1|HDAC4|ADCY5|NDUFV1|HSPA8|DHTKD1|MFN1|ADPGK|SARM1|PSEN1|PDE7A|ADCY6|GNAI3|TALDO1|H6PD|IMPDH2|NDUFS2|FKRP|NT5M|OGDHL|GOT1|IMPDH1|TMSB4X|GUCY1A1|PDE7B|SLC4A7|NDUFA10|NADK|ENTPD4|MLST8|NME3|PFKP|SULT1A1|TPST2|MLXIPL|GUK1|PARK7|SLC25A25|NDUFAB1|FOXK2|AMPD2|FIS1|PDE8A|AK1|NEIL1|NDUFB1|TDG|CMPK1|ACO1|CLPX|BAD,intermediate,C5:GO:BP
